181.3.249.130 - - [10/Oct/2015:08:15:38 ] "GET /Store/cart.jsp?productID=1305 HTTP/1.0" 200 2248 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
62.112.34.46 - - [10/Oct/2015:13:34:44 ] "GET /Prada HTTP/1.0" 200 2836 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
137.89.53.3 - - [10/Oct/2015:13:36:33 ] "GET /Givency HTTP/1.0" 200 2935 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
137.89.53.3 - - [10/Oct/2015:13:38:48 ] "GET /Revlon HTTP/1.0" 200 2791 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
148.12.180.110 - - [10/Oct/2015:13:41:30 ] "GET /Chanel HTTP/1.0" 200 3187 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
148.12.180.110 - - [10/Oct/2015:13:45:30 ] "GET /Chanel HTTP/1.0" 200 4244 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [10/Oct/2015:13:50:02 ] "GET /Chanel HTTP/1.0" 200 4257 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [10/Oct/2015:13:53:36 ] "GET /Gucci HTTP/1.0" 200 3492 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
154.14.161.138 - - [10/Oct/2015:13:56:51 ] "GET /Bvlgari HTTP/1.0" 200 2643 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
62.112.34.46 - - [10/Oct/2015:14:00:34 ] "GET /Store/cart.jsp?productID=1005 HTTP/1.0" 200 4676 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [10/Oct/2015:14:02:07 ] "GET /CalvinKlein HTTP/1.0" 200 4394 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
181.3.249.130 - - [10/Oct/2015:14:05:05 ] "GET /Store/cart.jsp?productID=1195 HTTP/1.0" 200 2800 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
72.183.126.71 - - [10/Oct/2015:14:09:38 ] "GET /Store/cart.jsp?productID=1072 HTTP/1.0" 200 4486 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
129.205.99.233 - - [10/Oct/2015:14:14:33 ] "GET /Dior HTTP/1.0" 200 4448 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
137.89.53.3 - - [10/Oct/2015:14:16:13 ] "GET /Dior HTTP/1.0" 200 2967 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
129.205.99.233 - - [10/Oct/2015:14:18:59 ] "GET /CalvinKlein HTTP/1.0" 200 4743 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
148.12.180.110 - - [10/Oct/2015:14:21:05 ] "GET /Prada HTTP/1.0" 200 3818 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [10/Oct/2015:14:22:12 ] "GET /CalvinKlein HTTP/1.0" 200 3636 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
154.14.161.138 - - [10/Oct/2015:14:24:32 ] "GET /HugoBoss HTTP/1.0" 200 2076 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
137.89.53.3 - - [10/Oct/2015:14:25:02 ] "GET /YSL HTTP/1.0" 200 3397 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [10/Oct/2015:14:26:03 ] "GET /HugoBoss HTTP/1.0" 200 3978 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
62.112.34.46 - - [10/Oct/2015:14:29:47 ] "GET /YSL HTTP/1.0" 200 2451 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [10/Oct/2015:14:31:49 ] "GET /Revlon HTTP/1.0" 200 2539 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
137.89.53.3 - - [10/Oct/2015:14:36:12 ] "GET /Store/cart.jsp?productID=1068 HTTP/1.0" 200 3598 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
179.203.132.160 - - [10/Oct/2015:14:37:37 ] "GET /Dior HTTP/1.0" 200 3600 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
72.183.126.71 - - [10/Oct/2015:14:40:22 ] "GET /HugoBoss HTTP/1.0" 200 4480 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
179.203.132.160 - - [10/Oct/2015:14:44:07 ] "GET /YSL HTTP/1.0" 200 2236 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
148.12.180.110 - - [10/Oct/2015:14:44:56 ] "GET /Store/cart.jsp?productID=1487 HTTP/1.0" 200 3782 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
179.203.132.160 - - [10/Oct/2015:14:49:25 ] "GET /Store/cart.jsp?productID=1208 HTTP/1.0" 200 3410 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
173.216.153.220 - - [10/Oct/2015:14:53:39 ] "GET /Revlon HTTP/1.0" 200 3675 "http://instagram.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
154.14.161.138 - - [10/Oct/2015:14:55:05 ] "GET /Revlon HTTP/1.0" 200 3275 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
72.183.126.71 - - [10/Oct/2015:14:55:38 ] "GET /Store/cart.jsp?productID=1006 HTTP/1.0" 200 2409 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
173.216.153.220 - - [10/Oct/2015:14:56:53 ] "GET /Dior HTTP/1.0" 200 2439 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [10/Oct/2015:15:01:21 ] "GET /Chanel HTTP/1.0" 200 2568 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
148.12.180.110 - - [10/Oct/2015:15:02:29 ] "GET /Givency HTTP/1.0" 200 4080 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [10/Oct/2015:15:07:00 ] "GET /YSL HTTP/1.0" 200 3510 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
129.205.99.233 - - [10/Oct/2015:15:08:30 ] "GET /YSL HTTP/1.0" 200 3540 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [10/Oct/2015:15:12:18 ] "GET /YSL HTTP/1.0" 200 3030 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [10/Oct/2015:15:16:49 ] "GET /YSL HTTP/1.0" 200 3542 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [10/Oct/2015:15:17:24 ] "GET /HugoBoss HTTP/1.0" 200 4955 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [10/Oct/2015:15:20:07 ] "GET /Prada HTTP/1.0" 200 4398 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [10/Oct/2015:15:24:48 ] "GET /Prada HTTP/1.0" 200 3618 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
154.14.161.138 - - [10/Oct/2015:15:25:55 ] "GET /Bvlgari HTTP/1.0" 200 2915 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [10/Oct/2015:15:29:32 ] "GET /Givency HTTP/1.0" 200 4820 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
154.14.161.138 - - [10/Oct/2015:15:31:46 ] "GET /Revlon HTTP/1.0" 200 4991 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
72.183.126.71 - - [10/Oct/2015:15:33:57 ] "GET /Store/cart.jsp?productID=1130 HTTP/1.0" 200 4614 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
154.14.161.138 - - [10/Oct/2015:15:34:53 ] "GET /Revlon HTTP/1.0" 200 4030 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [10/Oct/2015:15:37:55 ] "GET /Chanel HTTP/1.0" 200 3763 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
137.89.53.3 - - [10/Oct/2015:15:38:35 ] "GET /Gucci HTTP/1.0" 200 2378 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
154.14.161.138 - - [10/Oct/2015:15:42:27 ] "GET /YSL HTTP/1.0" 200 4193 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [10/Oct/2015:15:42:59 ] "GET /Prada HTTP/1.0" 200 2986 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [10/Oct/2015:15:45:50 ] "GET /Revlon HTTP/1.0" 200 3728 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
20.149.200.80 - - [10/Oct/2015:15:49:24 ] "GET /Chanel HTTP/1.0" 200 3067 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
20.149.200.80 - - [10/Oct/2015:15:52:23 ] "GET /Prada HTTP/1.0" 200 3823 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
148.12.180.110 - - [10/Oct/2015:15:53:09 ] "GET /Givency HTTP/1.0" 200 2000 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
62.112.34.46 - - [10/Oct/2015:15:57:18 ] "GET /Chanel HTTP/1.0" 200 4998 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [10/Oct/2015:16:01:25 ] "GET /YSL HTTP/1.0" 200 4168 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
154.14.161.138 - - [10/Oct/2015:16:04:56 ] "GET /Chanel HTTP/1.0" 200 3081 "http://instagram.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [10/Oct/2015:16:06:02 ] "GET /Chanel HTTP/1.0" 200 4492 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [10/Oct/2015:16:09:13 ] "GET /Prada HTTP/1.0" 200 2851 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
154.14.161.138 - - [10/Oct/2015:16:13:13 ] "GET /Gucci HTTP/1.0" 200 2204 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
137.89.53.3 - - [10/Oct/2015:16:13:59 ] "GET /Prada HTTP/1.0" 200 4410 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [10/Oct/2015:16:18:23 ] "GET /Givency HTTP/1.0" 200 2155 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
181.3.249.130 - - [10/Oct/2015:16:23:21 ] "GET /Revlon HTTP/1.0" 200 3378 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
62.112.34.46 - - [10/Oct/2015:16:27:23 ] "GET /Revlon HTTP/1.0" 200 3206 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
181.3.249.130 - - [10/Oct/2015:16:29:02 ] "GET /CalvinKlein HTTP/1.0" 200 3890 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
62.112.34.46 - - [10/Oct/2015:16:31:32 ] "GET /Gucci HTTP/1.0" 200 2391 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
154.14.161.138 - - [10/Oct/2015:16:33:47 ] "GET /Prada HTTP/1.0" 200 3899 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
173.216.153.220 - - [10/Oct/2015:16:34:28 ] "GET /YSL HTTP/1.0" 200 3799 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
72.183.126.71 - - [10/Oct/2015:16:39:23 ] "GET /Chanel HTTP/1.0" 200 3534 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
148.12.180.110 - - [10/Oct/2015:16:41:16 ] "GET /Revlon HTTP/1.0" 200 2117 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
148.12.180.110 - - [10/Oct/2015:16:44:46 ] "GET /Revlon HTTP/1.0" 200 2697 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
20.149.200.80 - - [10/Oct/2015:16:49:34 ] "GET /Givency HTTP/1.0" 200 3603 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [10/Oct/2015:16:52:30 ] "GET /YSL HTTP/1.0" 200 2753 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
20.149.200.80 - - [10/Oct/2015:16:53:29 ] "GET /Store/cart.jsp?productID=1091 HTTP/1.0" 200 2335 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [10/Oct/2015:16:54:40 ] "GET /Revlon HTTP/1.0" 200 4780 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
62.112.34.46 - - [10/Oct/2015:16:58:34 ] "GET /HugoBoss HTTP/1.0" 200 2121 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [10/Oct/2015:17:00:59 ] "GET /Givency HTTP/1.0" 200 4726 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
62.112.34.46 - - [10/Oct/2015:17:01:38 ] "GET /Revlon HTTP/1.0" 200 2487 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [10/Oct/2015:17:04:26 ] "GET /CalvinKlein HTTP/1.0" 200 4871 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [10/Oct/2015:17:07:40 ] "GET /Chanel HTTP/1.0" 200 4784 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
72.183.126.71 - - [10/Oct/2015:17:08:21 ] "GET /HugoBoss HTTP/1.0" 200 3002 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
173.216.153.220 - - [10/Oct/2015:17:09:24 ] "GET /Givency HTTP/1.0" 200 4718 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
181.3.249.130 - - [10/Oct/2015:17:11:39 ] "GET /Revlon HTTP/1.0" 200 3581 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
173.216.153.220 - - [10/Oct/2015:17:15:01 ] "GET /Dior HTTP/1.0" 200 3615 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
154.14.161.138 - - [10/Oct/2015:17:18:19 ] "GET /Givency HTTP/1.0" 200 2788 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
173.216.153.220 - - [10/Oct/2015:17:19:31 ] "GET /CalvinKlein HTTP/1.0" 200 4760 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
181.3.249.130 - - [10/Oct/2015:17:22:45 ] "GET /CalvinKlein HTTP/1.0" 200 2743 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
129.205.99.233 - - [10/Oct/2015:17:25:00 ] "GET /CalvinKlein HTTP/1.0" 200 2859 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [10/Oct/2015:17:26:55 ] "GET /Revlon HTTP/1.0" 200 4760 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
20.149.200.80 - - [10/Oct/2015:17:28:57 ] "GET /YSL HTTP/1.0" 200 4024 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
137.89.53.3 - - [10/Oct/2015:17:31:06 ] "GET /CalvinKlein HTTP/1.0" 200 2045 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
148.12.180.110 - - [10/Oct/2015:17:33:15 ] "GET /Revlon HTTP/1.0" 200 3525 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
20.149.200.80 - - [10/Oct/2015:17:35:47 ] "GET /CalvinKlein HTTP/1.0" 200 3426 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
137.89.53.3 - - [10/Oct/2015:17:37:34 ] "GET /Store/cart.jsp?productID=1182 HTTP/1.0" 200 3148 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [10/Oct/2015:17:38:57 ] "GET /Givency HTTP/1.0" 200 3428 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
137.89.53.3 - - [10/Oct/2015:17:40:20 ] "GET /Givency HTTP/1.0" 200 4809 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
20.149.200.80 - - [10/Oct/2015:17:43:31 ] "GET /Chanel HTTP/1.0" 200 4748 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
154.14.161.138 - - [10/Oct/2015:17:47:49 ] "GET /YSL HTTP/1.0" 200 4203 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
62.112.34.46 - - [10/Oct/2015:17:50:59 ] "GET /Gucci HTTP/1.0" 200 2848 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
137.89.53.3 - - [10/Oct/2015:17:55:47 ] "GET /Dior HTTP/1.0" 200 2538 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [10/Oct/2015:17:59:06 ] "GET /Chanel HTTP/1.0" 200 2717 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
181.3.249.130 - - [10/Oct/2015:17:59:39 ] "GET /HugoBoss HTTP/1.0" 200 4211 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
179.203.132.160 - - [10/Oct/2015:18:02:18 ] "GET /Dior HTTP/1.0" 200 4110 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
129.205.99.233 - - [10/Oct/2015:18:04:15 ] "GET /Store/cart.jsp?productID=1318 HTTP/1.0" 200 3658 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [10/Oct/2015:18:07:30 ] "GET /Revlon HTTP/1.0" 200 4194 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
181.3.249.130 - - [10/Oct/2015:18:10:50 ] "GET /Store/cart.jsp?productID=1139 HTTP/1.0" 200 2074 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
179.203.132.160 - - [10/Oct/2015:18:12:42 ] "GET /HugoBoss HTTP/1.0" 200 2007 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
72.183.126.71 - - [10/Oct/2015:18:15:59 ] "GET /Chanel HTTP/1.0" 200 2830 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
137.89.53.3 - - [10/Oct/2015:18:19:25 ] "GET /Store/cart.jsp?productID=1444 HTTP/1.0" 200 3400 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
137.89.53.3 - - [10/Oct/2015:18:23:40 ] "GET /Chanel HTTP/1.0" 200 4197 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
129.205.99.233 - - [10/Oct/2015:18:28:17 ] "GET /Revlon HTTP/1.0" 200 3614 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
137.89.53.3 - - [10/Oct/2015:18:31:33 ] "GET /Gucci HTTP/1.0" 200 4064 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
